 , , , , 
Mon Feb 12 21:06:39 +0000 2018,963157425053319168,701120390,Judy Hamilton,"RT @peterdaou: I disagreed with some of Obama's policies (primarily on drones + civil liberties), but there is no question that @MichelleOb…"
Mon Feb 12 21:06:40 +0000 2018,963157431676174337,832101970844479488,Eliza Crispin,"@labuda_robert @jayMAGA45 @AdamSchiffCA @BarackObama Here, here!"
Mon Feb 12 21:06:41 +0000 2018,963157434423443456,960830564050796544,Julie Kromka,"RT @TinaTweetsToo: Help make it Viral! The official Hillary Mug Shot mug! 

https://t.co/qeThm9nz1U 

#lockherup @HillaryClinton #MAGA @rea…"
Mon Feb 12 21:06:42 +0000 2018,963157437019602945,880816717097615360,DS,@FoxNews @BarackObama @MichelleObama I didn't like the Obamas policies but it's a portrait of they are happy that's… https://t.co/HCWml1JbR7
Mon Feb 12 21:06:43 +0000 2018,963157440987623424,257235857,llg007,"@ValerieJarrett @AprilDRyan @BarackObama no, not all of us #MAGA"
Mon Feb 12 21:06:43 +0000 2018,963157441495162880,832101970844479488,Eliza Crispin,"RT @labuda_robert: @AdamSchiffCA 

Don’t allow the pundits in the liberal media to fool you Schiff; we’re onto you. 

You are actively obst…"
Mon Feb 12 21:06:43 +0000 2018,963157441784377344,115067931,RESIST!,@POTUS wow @BarackObama has almost 100 million followers compared to your 22 million.  Guess who America hates hahahahaha
Mon Feb 12 21:06:43 +0000 2018,963157443483258882,173610227,Franklin Aloysius,"RT @CauzNEffect: “Water Your Garden, My Nigga”
-@BarackObama https://t.co/4oLssw90TQ"
Mon Feb 12 21:06:43 +0000 2018,963157443973959683,275825631,Francesca Eremeeva,RT @KamalaHarris: These official portraits of @BarackObama and @MichelleObama are stunning. Congratulations to @kehindewiley on becoming th…
Mon Feb 12 21:06:46 +0000 2018,963157454073679872,4250986814,4EvaDoinMe,RT @KamalaHarris: These official portraits of @BarackObama and @MichelleObama are stunning. Congratulations to @kehindewiley on becoming th…
Mon Feb 12 21:06:46 +0000 2018,963157455113826304,2899830318,makenna,RT @KamalaHarris: These official portraits of @BarackObama and @MichelleObama are stunning. Congratulations to @kehindewiley on becoming th…
Mon Feb 12 21:06:46 +0000 2018,963157455914987520,82813010,Dianna Darling,RT @KamalaHarris: These official portraits of @BarackObama and @MichelleObama are stunning. Congratulations to @kehindewiley on becoming th…
Mon Feb 12 21:06:47 +0000 2018,963157457018261504,199933860,RedR,RT @KrisParonto: As Long As I’m Doing the Right Thing God Will Take Care of Me #Tanto ....... comin’ for you @HillaryClinton and for all of…
Mon Feb 12 21:06:47 +0000 2018,963157459228651520,17857706,cf4msu,"RT @Zimrico: When there is no equality before the law, there is no law. Only a descent into chaos. When enough people believe there is no e…"
Mon Feb 12 21:06:47 +0000 2018,963157459736043520,758477679402229764,gabi the misanthrope comes with a warning label🌈,"RT @Logic_Triumphs: ⭐⭐⭐⭐⭐
Barack Obama has 99.7 million followers.
It would kill Donald Trump if Obama hit 100 million. Whatever you do do…"
Mon Feb 12 21:06:47 +0000 2018,963157460516208641,795010116881784832,Still Just Rick   🇺🇸,@DrSchmalz @wwwillstand @BarackObama @smithsonian @POTUS When did The United States of America start honoring Kenya… https://t.co/afqBuXZbbu
Mon Feb 12 21:06:48 +0000 2018,963157464991584257,3433225583,Clark Boutwell,"@FoxNews @BarackObama @MichelleObama Amazing
I think this deserves the widest possible distribution
Might I suggest… https://t.co/2n1iBrEPwv"
Mon Feb 12 21:06:49 +0000 2018,963157466640011264,862231634,djp,"RT @krassenstein: I'm not sure what I like more... 

President Obama's official portrait, or the fact that he chose a gay black man to pain…"
Mon Feb 12 21:06:49 +0000 2018,963157467994755072,12238592,Scott Stulen,RT @Philbrook: Loving the new @kehindewiley portrait of @BarackObama unveiled today at @NPG. See our new Wiley piece in the Villa. Now on v…
Mon Feb 12 21:06:49 +0000 2018,963157468594532358,201147402,Proud ET2,"RT @SusResister: I miss @BarackObama &amp; @MichelleObama

Retweet if you do too. https://t.co/eapeTKbumR"
